,id,TSS_start,TSS_frecuency_YPD
5902,YMR274C,815358,7
5903,YMR275C,818626,18
5904,YMR276W,818799,474
5905,YMR277W,820137,188
5906,YMR278W,822723,210
5907,YMR279C,826380,2
5908,YMR280C,831411,0
5909,YMR281W,832265,3
5910,YMR282C,835142,4
5911,YMR283C,836954,1
5912,YMR284W,838167,2
5913,YMR285C,841699,37
5914,YMR286W,841925,57
5915,YMR287C,845416,1
5916,YMR288W,845550,6
5917,YMR289W,848655,3
5918,YMR290C,851618,82
5919,YMR291W,852605,3
5920,YMR292W,854765,85
5921,YMR293C,856823,4
5922,YMR294W,856939,3
5923,YMR295C,858945,347
5924,YMR296C,860993,137
5925,YMR297W,861850,499
5926,YMR298W,863797,104
5927,YMR299C,865358,8
5928,YMR300C,867217,51
5929,YMR301C,869694,93
5930,YMR302C,872691,10
5931,YMR303C,874392,4
5932,YMR304C-A,879405,0
5933,YMR304W,874791,1
5934,YMR305C,880347,270
5935,YMR306C-A,886875,1
5936,YMR307W,886968,1029
5937,YMR308C,892368,9
5938,YMR309C,895482,19
5939,YMR310C,896706,36
5940,YMR311C,897642,8
5941,YMR312W,898381,33
5942,YMR313C,901345,13
5943,YMR314W,901666,1569
5944,YMR315W,902758,65
5945,YMR315W-A,904045,1
5946,YMR316C-A,906658,0
5947,YMR316C-B,908167,2
5948,YMR316W,904761,11
5949,YMR318C,912170,119
5950,YMR319C,914617,31
5951,YMR320W,915461,4
5952,YNL001W,627401,6
5953,YNL002C,627159,300
5954,YNL003C,625861,13
5955,YNL004W,622895,43
5956,YNL005C,622473,53
5957,YNL006W,620019,11
5958,YNL007C,619706,21
5959,YNL008C,618266,9
5960,YNL009W,614787,1
5961,YNL010W,613596,2039
5962,YNL011C,613185,3
5963,YNL012W,609675,2
5964,YNL015W,605349,0
5965,YNL016W,602849,2259
5966,YNL020C,597667,4
5967,YNL021W,593167,3
5968,YNL022C,592924,105
5969,YNL023C,591222,4
5970,YNL024C,587866,27
5971,YNL024C-A,586874,94
5972,YNL025C,585318,31
5973,YNL026W,581901,24
5974,YNL027W,579471,4
5975,YNL028W,577251,0
5976,YNL029C,578818,12
5977,YNL030W,576697,6672
5978,YNL031C,576066,13334
5979,YNL032W,574366,12
5980,YNL033W,572987,0
5981,YNL035C,569723,5
5982,YNL036W,559763,83
5983,YNL037C,559115,18
5984,YNL038W,557009,81
5985,YNL039W,555030,8
5986,YNL040W,553351,78
5987,YNL041C,552042,27
5988,YNL042W,547335,7
5989,YNL043C,545996,3
5990,YNL044W,545197,759
5991,YNL045W,542953,13
5992,YNL046W,542118,19
5993,YNL047C,541910,35
5994,YNL048W,538146,338
5995,YNL049C,537925,24
5996,YNL050C,535022,7
5997,YNL051W,532653,3
5998,YNL052W,531694,41
5999,YNL053W,529822,135
6000,YNL054W,526044,1
6001,YNL055C,518884,2212
6002,YNL056W,517224,102
6003,YNL057W,515185,0
6004,YNL058C,516744,15
6005,YNL059C,514951,7
6006,YNL061W,510497,3
6007,YNL062C,510241,28
6008,YNL063W,507634,9
6009,YNL064C,507290,1147
6010,YNL065W,503631,96
6011,YNL066W,500962,329
6012,YNL067W,499648,297
6013,YNL067W-A,498487,1
6014,YNL068C,498499,8
6015,YNL069C,495016,1798
6016,YNL070W,493313,214
6017,YNL071W,491492,1252
6018,YNL072W,490296,28
6019,YNL073W,488369,24
6020,YNL074C,488170,24
6021,YNL075W,485548,19
6022,YNL076W,483284,5
6023,YNL077W,481204,2
6024,YNL078W,479759,13
6025,YNL079C,479205,556
6026,YNL080C,478204,4
6027,YNL081C,476653,23
6028,YNL082W,473344,6
6029,YNL083W,471347,19
6030,YNL084C,471156,106
6031,YNL085W,466865,6
6032,YNL086W,466237,17
6033,YNL087W,462344,5
6034,YNL090W,456421,21
6035,YNL091W,452267,3
6036,YNL092W,450812,2
6037,YNL093W,449781,0
6038,YNL094W,447336,15
6039,YNL095C,447006,35
6040,YNL096C,444359,355
6041,YNL097C,442466,9
6042,YNL097W-A,441302,3
6043,YNL098C,440614,9
6044,YNL099C,439316,46
6045,YNL100W,437571,30
6046,YNL101W,434812,12
6047,YNL102W,429985,1
6048,YNL103W,427579,9
6049,YNL103W-A,426070,2
6050,YNL104C,426864,117
6051,YNL106C,424597,1
6052,YNL107W,420095,10
6053,YNL108C,419864,58
6054,YNL109W,418869,2
6055,YNL110C,418526,382
6056,YNL111C,417333,76
6057,YNL112W,413598,331
6058,YNL113W,412731,68
6059,YNL114C,413299,1
6060,YNL115C,412074,31
6061,YNL116W,408280,169
6062,YNL117W,406352,1
6063,YNL118C,405627,6
6064,YNL119W,401032,68
6065,YNL121C,400585,88
6066,YNL122C,398373,0
6067,YNL123W,394652,8
6068,YNL124W,392867,6
6069,YNL125C,392343,11
6070,YNL126W,387172,5
6071,YNL127W,383901,1
6072,YNL128W,382311,1
6073,YNL129W,381475,25
6074,YNL130C,380873,66
6075,YNL130C-A,382164,1
6076,YNL131W,378720,876
6077,YNL132W,375230,138
6078,YNL133C,374712,6
6079,YNL134C,373626,199
6080,YNL135C,372257,485
6081,YNL136W,370359,3
6082,YNL137C,370149,20
6083,YNL138W,366715,685
6084,YNL138W-A,365950,7
6085,YNL140C,361662,4
6086,YNL141W,359571,29
6087,YNL142W,357128,2
6088,YNL144C,355157,1
6089,YNL145W,352370,2
6090,YNL146C-A,352047,0
6091,YNL146W,351645,7
6092,YNL147W,350859,23
6093,YNL148C,350682,119
6094,YNL149C,349774,336
6095,YNL151C,348571,18
6096,YNL152W,346287,9
6097,YNL153C,346095,70
6098,YNL154C,345490,7
6099,YNL155W,342412,6
6100,YNL156C,342139,66
6101,YNL157W,340328,15
6102,YNL158W,339571,0
6103,YNL159C,339368,8
6104,YNL160W,336490,63
6105,YNL161W,332457,40
6106,YNL162W,331292,196
6107,YNL162W-A,330312,47
6108,YNL163C,330138,16
6109,YNL164C,326485,17
6110,YNL165W,323755,49
6111,YNL166C,323575,15
6112,YNL167C,321703,12
6113,YNL168C,318843,279
6114,YNL169C,317778,27
6115,YNL170W,315340,1
6116,YNL173C,310109,12
6117,YNL175C,308648,36
6118,YNL176C,307159,11
6119,YNL177C,304664,120
6120,YNL178W,302662,144296
6121,YNL180C,300841,9
6122,YNL181W,298266,7
6123,YNL182C,297687,532
6124,YNL183C,295706,2
6125,YNL185C,292766,12
6126,YNL186W,289345,12
6127,YNL187W,287779,5
6128,YNL188W,286207,3
6129,YNL189W,284068,516
6130,YNL190W,282155,181
6131,YNL191W,280346,9
6132,YNL192W,276346,2
6133,YNL193W,274344,81
6134,YNL194C,273692,0
6135,YNL195C,272346,1
6136,YNL197C,269931,5
6137,YNL199C,266658,7
6138,YNL200C,264573,5
6139,YNL201C,263480,3
6140,YNL202W,259558,3
6141,YNL203C,260246,1
6142,YNL204C,259935,0
6143,YNL206C,258162,30
6144,YNL207W,255228,52
6145,YNL208W,254399,939
6146,YNL209W,252036,3184
6147,YNL211C,250366,11
6148,YNL212W,247401,57
6149,YNL213C,247171,8
6150,YNL214W,245596,101
6151,YNL215W,244435,33
6152,YNL216W,241600,6
6153,YNL217W,240304,119
6154,YNL218W,238229,3
6155,YNL219C,237809,47
6156,YNL220W,234318,193
6157,YNL221C,233757,5
6158,YNL222W,229057,25
6159,YNL223W,227366,145
6160,YNL224C,227184,8
6161,YNL225C,224518,2
6162,YNL226W,222094,1
6163,YNL227C,222483,45
6164,YNL228W,220037,0
6165,YNL229C,220417,0
6166,YNL230C,218725,3
6167,YNL231C,217190,45
6168,YNL232W,214863,7
6169,YNL233W,211737,11
6170,YNL234W,210200,6
6171,YNL236W,206883,35
6172,YNL237W,205119,3
6173,YNL238W,202146,10
6174,YNL239W,200466,24
6175,YNL240C,199998,2
6176,YNL241C,198002,36
6177,YNL242W,191230,0
6178,YNL243W,187998,7
6179,YNL244C,187529,175
6180,YNL245C,186904,36
6181,YNL246W,185453,210
6182,YNL247W,182871,6
6183,YNL248C,182646,128
6184,YNL249C,181044,10
6185,YNL250W,175375,0
6186,YNL251C,174587,26
6187,YNL252C,172306,35
6188,YNL253W,169986,15
6189,YNL254C,169296,1
6190,YNL255C,167815,102
6191,YNL256W,164571,26
6192,YNL257C,164378,1
6193,YNL258C,160381,5
6194,YNL259C,157894,51
6195,YNL261W,155029,3
6196,YNL263C,147983,30
6197,YNL264C,146633,17
6198,YNL265C,145302,14
6199,YNL267W,140799,1
6200,YNL268W,138495,76
6201,YNL269W,137057,1
6202,YNL270C,137847,3
6203,YNL272C,129180,6
6204,YNL273W,122834,1
6205,YNL274C,122231,20
6206,YNL275W,119251,125
6207,YNL276C,118874,7
6208,YNL277W,117239,2
6209,YNL277W-A,116677,1
6210,YNL278W,113155,3
6211,YNL280C,110484,288
6212,YNL281W,108411,23
6213,YNL282W,107648,1
6214,YNL283C,107158,65
6215,YNL286W,95117,3
6216,YNL287W,91805,13
6217,YNL288W,90178,12
6218,YNL289W,87826,26
6219,YNL290W,86210,21
6220,YNL291C,86013,61
6221,YNL292W,82797,72
6222,YNL293W,80576,5
6223,YNL294C,80439,82
6224,YNL295W,76809,29
6225,YNL298W,68726,1
6226,YNL299W,66433,57
6227,YNL300W,65652,298
6228,YNL301C,64586,4628
6229,YNL302C,62964,3093
6230,YNL304W,60247,3
6231,YNL305C,59822,31
6232,YNL306W,58129,22
6233,YNL307C,57736,85
6234,YNL308C,55934,1203
6235,YNL309W,52597,40
6236,YNL310C,52480,50
6237,YNL311C,51702,23
6238,YNL312W,48248,298
6239,YNL313C,48037,21
6240,YNL314W,44391,3
6241,YNL315C,44290,4
6242,YNL316C,43131,40
6243,YNL317W,40608,31
6244,YNL320W,37643,21
6245,YNL321W,34661,4
6246,YNL322C,34253,30
6247,YNL323W,31900,49
6248,YNL325C,31405,4
6249,YNL326C,28363,4
6250,YNL327W,24017,26
6251,YNL328C,23357,3
6252,YNL329C,22709,1
6253,YNL330C,19357,9
6254,YNL331C,17752,2
6255,YNR001C,631161,152
6256,YNR001W-A,631206,2
6257,YNR002C,633886,5
6258,YNR003C,635326,59
6259,YNR004W,635917,42
6260,YNR006W,636958,13
6261,YNR007C,640142,7
6262,YNR008W,640365,16
6263,YNR009W,642648,10
6264,YNR010W,643702,10
6265,YNR011C,646960,25
6266,YNR012W,647340,75
6267,YNR013C,651755,36
6268,YNR014W,652414,4
6269,YNR015W,653363,9
6270,YNR017W,662738,68
6271,YNR018W,664220,164
6272,YNR019W,665297,1
6273,YNR021W,668350,59
6274,YNR022C,670226,95
6275,YNR023W,670373,5
6276,YNR024W,672393,162
6277,YNR026C,674725,92
6278,YNR027W,674854,14
6279,YNR028W,676110,88
6280,YNR029C,678517,27
6281,YNR030W,678738,42
6282,YNR032C-A,687468,99
6283,YNR032W,685905,3
6284,YNR033W,687629,165
6285,YNR034W,690209,22
6286,YNR034W-A,692489,17
6287,YNR035C,694055,64
6288,YNR036C,694832,9
6289,YNR037C,695358,13
6290,YNR038W,695591,81
6291,YNR039C,699474,10
6292,YNR040W,699690,21
6293,YNR041C,701705,19
6294,YNR042W,700865,0
6295,YNR043W,701875,50
6296,YNR044W,703582,6
6297,YNR045W,706108,66
6298,YNR046W,707776,112
6299,YNR047W,708458,14
6300,YNR048W,711575,4
6301,YNR049C,713673,23
6302,YNR050C,715427,92
6303,YNR051C,719068,7
6304,YNR052C,720741,38
6305,YNR053C,723139,34
6306,YNR054C,724341,249
6307,YNR055C,730643,114
6308,YNR056C,733415,3
6309,YNR057C,734172,2
6310,YNR058W,734025,5
6311,YNR059W,736696,9
6312,YNR060W,739921,2
6313,YNR061C,743626,587
6314,YNR063W,746862,1
6315,YNR064C,750019,1
6316,YNR066C,755039,1
6317,YNR067C,759145,43
6318,YNR068C,761046,1
6319,YNR069C,762750,3
6320,YNR071C,771902,1
6321,YNR072W,772138,1
6322,YNR073C,776300,9
6323,YNR074C,778935,1
6324,YNR075W,779902,1
6325,YNR076W,780577,1
6326,YOL001W,324853,1
6327,YOL002C,324371,51
6328,YOL003C,323019,4
6329,YOL004W,316749,1
6330,YOL005C,316212,100
6331,YOL006C,315414,5
6332,YOL007C,312452,24
6333,YOL008W,310296,46
6334,YOL009C,310141,13
6335,YOL010W,307893,13
6336,YOL011W,304622,2
6337,YOL012C,304081,108
6338,YOL013C,303202,13
6339,YOL014W,299505,40
6340,YOL015W,296411,2
6341,YOL016C,296226,212
6342,YOL017W,292494,5
6343,YOL018C,292139,6
6344,YOL019W,288756,45
6345,YOL020W,286106,60
6346,YOL021C,285479,27
6347,YOL022C,281528,23
6348,YOL023W,278009,25
6349,YOL024W,277068,1
6350,YOL025W,274901,5
6351,YOL026C,274364,137
6352,YOL027C,273793,3
6353,YOL028C,271587,3
6354,YOL029C,270957,7
6355,YOL030W,268139,178
6356,YOL031C,267581,9
6357,YOL032W,265333,19
6358,YOL033W,263417,3
6359,YOL034W,259896,8
6360,YOL036W,256352,6
6361,YOL037C,257077,0
6362,YOL038C-A,255085,9
6363,YOL038W,255303,196
6364,YOL039W,254269,18106
6365,YOL040C,253629,291
6366,YOL041C,252681,5
6367,YOL042W,249766,5
6368,YOL043C,249617,3
6369,YOL044W,247086,18
6370,YOL045W,243046,1
6371,YOL048C,241358,10
6372,YOL049W,238577,63
6373,YOL050C,238338,1
6374,YOL051W,234750,1
6375,YOL052C,233658,8
6376,YOL052C-A,231788,5
6377,YOL053W,230069,1
6378,YOL054W,228566,4
6379,YOL055C,226348,1
6380,YOL056W,223203,7
6381,YOL057W,220740,85
6382,YOL058W,219139,3522
6383,YOL059W,217122,27
6384,YOL060C,216194,8
6385,YOL061W,212187,293
6386,YOL062C,212015,144
6387,YOL063C,210338,19
6388,YOL064C,207208,61
6389,YOL065C,205912,10
6390,YOL066C,204515,17
6391,YOL067C,202568,5
6392,YOL068C,202067,10
6393,YOL069W,198905,3
6394,YOL070C,198766,3
6395,YOL071W,196503,9
6396,YOL072W,194580,2
6397,YOL073C,194836,30
6398,YOL075C,193627,1
6399,YOL076W,187002,12
6400,YOL077C,186751,578
6401,YOL077W-A,185404,46
6402,YOL078W,181660,1
6403,YOL080C,181471,79
6404,YOL082W,168457,7
6405,YOL083C-A,167006,1
6406,YOL083W,165620,5
6407,YOL085W-A,161139,3
6408,YOL086C,160632,15231
6409,YOL086W-A,159125,60
6410,YOL087C,158918,2
6411,YOL088C,154767,5
6412,YOL089C,153552,2
6413,YOL090W,147344,7
6414,YOL091W,145264,1
6415,YOL092W,144163,403
6416,YOL093W,142789,41
6417,YOL094C,142612,9
6418,YOL095C,141380,18
6419,YOL096C,139074,13
6420,YOL097C,137850,247
6421,YOL097W-A,135837,2
6422,YOL098C,135923,4
6423,YOL100W,128985,0
6424,YOL101C,127933,3
6425,YOL102C,126690,31
6426,YOL103W,123837,49
6427,YOL104C,117682,0
6428,YOL105C,116089,4
6429,YOL106W,113067,0
6430,YOL107W,112045,9
6431,YOL108C,111887,7
6432,YOL109W,110241,32
6433,YOL110W,109164,35
6434,YOL111C,108945,68
6435,YOL112W,106534,75
6436,YOL113W,104147,8
6437,YOL114C,103942,4
6438,YOL115W,101409,34
6439,YOL116W,99678,12
6440,YOL117W,97514,2
6441,YOL118C,97382,1
6442,YOL119C,96381,194
6443,YOL120C,94422,23582
6444,YOL121C,92870,2259
6445,YOL122C,91459,79
6446,YOL123W,87464,6
6447,YOL124C,86785,89
6448,YOL125W,83773,7
6449,YOL126C,82996,39
6450,YOL127W,80323,108
6451,YOL128C,79480,72
6452,YOL129W,77540,229
6453,YOL130W,74114,5
6454,YOL133W,70307,16
6455,YOL135C,70071,6
6456,YOL136C,69024,135
6457,YOL137W,65565,55
6458,YOL138C,65421,0
6459,YOL139C,61108,34
6460,YOL140W,58706,17
6461,YOL141W,56414,1
6462,YOL142W,55551,11
6463,YOL143C,55142,217
6464,YOL144W,53050,52
6465,YOL145C,52839,1
6466,YOL146W,48851,5
6467,YOL147C,48665,52
6468,YOL151W,43677,11
6469,YOL152W,40738,3
6470,YOL154W,34624,4
6471,YOL155C,31660,4
6472,YOL157C,24348,0
6473,YOL158C,21437,42
6474,YOL159C,17814,20
6475,YOL159C-A,15594,54
6476,YOL160W,14011,0
6477,YOL162W,10043,0
6478,YOL163W,8797,1
6479,YOL164W,5902,1
6480,YOR001W,326801,29
6481,YOR002W,329377,39
6482,YOR003W,331396,54
6483,YOR004W,333548,71
6484,YOR005C,337377,2
6485,YOR006C,338661,34
6486,YOR007C,339983,189
6487,YOR008C,342631,9
6488,YOR008W-B,342919,1
6489,YOR009W,344141,1
6490,YOR010C,346997,3
6491,YOR013W,356714,3
6492,YOR014W,357420,10
6493,YOR015W,359957,3
6494,YOR016C,361151,43
6495,YOR017W,361369,3
6496,YOR018W,364335,2
6497,YOR020C,370882,745
6498,YOR020W-A,371659,68
6499,YOR021C,373479,106
6500,YOR022C,375877,1
6501,YOR023C,377789,13
6502,YOR025W,378206,57
6503,YOR026W,379756,7
6504,YOR027W,381035,46
6505,YOR028C,384682,20
6506,YOR030W,386726,1
6507,YOR031W,389189,5
6508,YOR032C,391247,3
6509,YOR032W-A,390632,2
6510,YOR033C,394667,5
6511,YOR034C,397305,7
6512,YOR034C-A,399293,2
6513,YOR035C,400124,4
6514,YOR036W,400336,5
6515,YOR037W,401480,10
6516,YOR038C,405439,58
6517,YOR039W,405606,111
6518,YOR040W,407064,2
6519,YOR041C,410009,7
6520,YOR042W,408368,21
6521,YOR043W,410478,208
6522,YOR044W,412756,4
6523,YOR045W,413795,374
6524,YOR046C,415939,187
6525,YOR047C,417820,19
6526,YOR048C,421706,5
6527,YOR049C,423917,13
6528,YOR050C,425997,2
6529,YOR051C,426155,7
6530,YOR052C,427327,13
6531,YOR054C,429998,13
6532,YOR055W,429183,1
6533,YOR056C,431695,89
6534,YOR057W,432119,29
6535,YOR058C,436481,2
6536,YOR059C,440268,4
6537,YOR060C,441190,7
6538,YOR061W,441410,43
6539,YOR062C,444209,2
6540,YOR063W,444664,29290
6541,YOR064C,446784,9
6542,YOR065W,447222,9
6543,YOR066W,449429,4
6544,YOR067C,453503,40
6545,YOR068C,455433,1
6546,YOR069W,453706,9
6547,YOR070C,457965,11
6548,YOR071C,461401,3
6549,YOR073W,464700,7
6550,YOR074C,467653,31
6551,YOR075W,468184,14
6552,YOR076C,471633,4
6553,YOR077W,471852,1
6554,YOR078W,472652,26
6555,YOR079C,474451,32
6556,YOR080W,474573,3
6557,YOR081C,479225,17
6558,YOR083W,479463,2
6559,YOR084W,480130,11
6560,YOR085W,481973,27
6561,YOR086C,486972,2
6562,YOR087W,487645,4
6563,YOR089C,490908,6
6564,YOR090C,492966,16
6565,YOR091W,493371,164
6566,YOR092W,495046,15
6567,YOR094W,502687,10
6568,YOR095C,504398,148
6569,YOR096W,505766,7719
6570,YOR097C,507550,29
6571,YOR098C,511259,3
6572,YOR099W,511764,31
6573,YOR100C,514427,1
6574,YOR101W,515170,26
6575,YOR103C,516874,609
6576,YOR104W,517626,0
6577,YOR105W,518183,4
6578,YOR106W,519054,14
6579,YOR107W,521062,4
6580,YOR108W,522997,54
6581,YOR109W,525177,5
6582,YOR110W,528858,4
6583,YOR111W,530389,4
6584,YOR112W,531438,10
6585,YOR113W,533958,1
6586,YOR114W,537396,3
6587,YOR115C,539516,78
6588,YOR116C,544379,2
6589,YOR117W,544970,52
6590,YOR118W,546653,21
6591,YOR119C,550290,5
6592,YOR120W,550487,16
6593,YOR121C,552116,0
6594,YOR122C,552904,352
6595,YOR123C,554643,48
6596,YOR124C,558749,4
6597,YOR125C,559797,69
6598,YOR126C,560708,21
6599,YOR127W,560907,2
6600,YOR128C,566217,7
6601,YOR129C,569636,11
6602,YOR130C,570830,27
6603,YOR131C,572943,7
6604,YOR132W,573095,47
6605,YOR133W,575052,483
6606,YOR134W,577802,1
6607,YOR136W,580147,474
6608,YOR137C,584048,1
6609,YOR138C,586394,13
6610,YOR139C,588200,1
6611,YOR140W,586649,9
6612,YOR141C,592608,17
6613,YOR142W,592864,35
6614,YOR143C,602416,60
6615,YOR144C,605093,2
6616,YOR145C,606192,38
6617,YOR146W,605793,2
6618,YOR147W,606570,14
6619,YOR148C,609238,13
6620,YOR149C,611449,15
6621,YOR150W,611972,259
6622,YOR151C,616929,2
6623,YOR152C,618477,3
6624,YOR153W,619674,1
6625,YOR154W,624682,4
6626,YOR155C,627981,4
6627,YOR156C,630707,5
6628,YOR157C,631816,164
6629,YOR158W,632137,59
6630,YOR159C,633624,18
6631,YOR160W,633771,6
6632,YOR161C,638708,3
6633,YOR161C-C,640252,1
6634,YOR162C,642180,2
6635,YOR163W,642704,89
6636,YOR164C,644352,23
6637,YOR165W,644533,77
6638,YOR166C,648557,7
6639,YOR167C,649019,1284
6640,YOR168W,649275,26
6641,YOR171C,653952,4
6642,YOR172W,654166,3
6643,YOR173W,657216,2
6644,YOR174W,658645,17
6645,YOR175C,661752,38
6646,YOR176W,662327,4
6647,YOR177C,667219,1
6648,YOR178C,670567,0
6649,YOR179C,672431,15
6650,YOR180C,675655,2
6651,YOR181W,675874,6
6652,YOR182C,678821,426
6653,YOR183W,678787,0
6654,YOR184W,679243,23
6655,YOR185C,682164,66
6656,YOR186C-A,683661,1
6657,YOR186W,681491,2
6658,YOR187W,684013,52
6659,YOR188W,685671,6
6660,YOR189W,689603,97
6661,YOR190W,690332,2
6662,YOR192C,700569,2
6663,YOR193W,710390,2
6664,YOR194C,712612,371
6665,YOR195W,712796,14
6666,YOR196C,716861,31
6667,YOR197W,717070,55
6668,YOR198C,720098,20
6669,YOR199W,720167,1
6670,YOR201C,721749,84
6671,YOR202W,721936,646
6672,YOR204W,722892,145
6673,YOR205C,727242,24
6674,YOR206W,727483,17
6675,YOR207C,733522,4
6676,YOR208W,733740,1
6677,YOR209C,737877,46
6678,YOR210W,738258,165
6679,YOR211C,741760,2
6680,YOR212W,742654,4
6681,YOR213C,745399,51
6682,YOR215C,747312,68
6683,YOR216C,749038,12
6684,YOR217W,749214,30
6685,YOR219C,755074,2
6686,YOR220W,755304,22
6687,YOR221C,757610,18
6688,YOR222W,758302,140
6689,YOR223W,759740,8
6690,YOR224C,761301,385
6691,YOR226C,762105,148
6692,YOR227W,762593,2
6693,YOR228C,767997,20
6694,YOR229W,768316,11
6695,YOR230W,770749,346
6696,YOR231W,772452,12
6697,YOR232W,774456,176
6698,YOR233W,775668,5
6699,YOR234C,779423,740
6700,YOR236W,780892,12
6701,YOR237W,781956,0
6702,YOR238W,783670,13
6703,YOR239W,784803,15
6704,YOR241W,786967,1
6705,YOR242C,790377,1
6706,YOR243C,792258,41
6707,YOR244W,792473,12
6708,YOR245C,795550,7
6709,YOR246C,796856,434
6710,YOR248W,797987,4
6711,YOR249C,800752,19
6712,YOR250C,802351,6
6713,YOR251C,803489,26
6714,YOR252W,803635,154
6715,YOR253W,804348,160
6716,YOR254C,807043,1230
6717,YOR255W,806991,0
6718,YOR256C,810828,2
6719,YOR257W,810979,41
6720,YOR258W,811629,11
6721,YOR259C,813733,60
6722,YOR260W,813940,101
6723,YOR261C,817024,13
6724,YOR262W,817229,213
6725,YOR263C,819468,1
6726,YOR264W,818813,14
6727,YOR265W,820425,90
6728,YOR266W,820919,4
6729,YOR267C,825267,10
6730,YOR268C,827903,0
6731,YOR269W,826309,9
6732,YOR270C,830745,112
6733,YOR271C,832094,17
6734,YOR272W,832766,591
6735,YOR273C,836515,10
6736,YOR274W,837674,11
6737,YOR275C,841077,210
6738,YOR276W,841308,53
6739,YOR278W,842796,30
6740,YOR279C,844741,7
6741,YOR280C,845804,15
6742,YOR281C,847145,23
6743,YOR283W,847349,33
6744,YOR284W,848433,5
6745,YOR285W,849629,250
6746,YOR286W,850276,269
6747,YOR287C,851861,22
6748,YOR288C,853118,8
6749,YOR289W,853341,2
6750,YOR291W,861034,1
6751,YOR292C,866626,14
6752,YOR293C-A,868218,1
6753,YOR293W,867071,13221
6754,YOR294W,868294,13
6755,YOR295W,869131,5
6756,YOR296W,870100,0
6757,YOR297C,875347,493
6758,YOR298C-A,877729,92
6759,YOR298W,874453,1
6760,YOR299W,878363,17
6761,YOR300W,878517,1
6762,YOR301W,880947,54
6763,YOR302W,882669,2
6764,YOR303W,882771,21
6765,YOR304C-A,888751,42
6766,YOR304W,884339,2
6767,YOR305W,888959,5
6768,YOR306C,891596,5
6769,YOR307C,894289,3
6770,YOR308C,896411,3
6771,YOR309C,898006,8
6772,YOR310C,898393,5
6773,YOR311C,899975,45
6774,YOR312C,901220,98
6775,YOR313C,903370,8
6776,YOR315W,904683,10
6777,YOR316C,907711,17
6778,YOR316C-A,908043,1
6779,YOR317W,909314,63
6780,YOR318C,912556,3
6781,YOR319W,912798,7
6782,YOR320C,915211,49
6783,YOR321W,915981,391
6784,YOR322C,921300,3
6785,YOR323C,922924,105
6786,YOR324C,925184,3
6787,YOR325W,923928,2
6788,YOR326W,925541,1
6789,YOR327C,931164,92
6790,YOR329C,939441,3
6791,YOR329W-A,938970,1
6792,YOR332W,943625,4160
6793,YOR333C,945041,2
6794,YOR334W,944591,11
6795,YOR335C,949215,12
6796,YOR336W,949748,3
6797,YOR337W,954212,4
6798,YOR338W,956831,3
6799,YOR339C,958840,2
6800,YOR340C,960211,20
6801,YOR342C,967738,16
6802,YOR343C,968558,4
6803,YOR344C,978201,84
6804,YOR346W,981632,5
6805,YOR347C,986560,13
6806,YOR348C,988800,0
6807,YOR349W,989762,1
6808,YOR350C,994855,2
6809,YOR352W,997138,32
6810,YOR354C,1003250,176
6811,YOR355W,1004632,10
6812,YOR356W,1007194,6
6813,YOR357C,1009725,5
6814,YOR358W,1010116,6
6815,YOR359W,1011047,12
6816,YOR360C,1015053,5
6817,YOR362C,1018785,212
6818,YOR363C,1023468,2
6819,YOR366W,1023479,5
6820,YOR367W,1025982,7
6821,YOR368W,1026829,2
6822,YOR369C,1028693,8852
6823,YOR370C,1031334,81
6824,YOR371C,1034301,5
6825,YOR372C,1036519,4
6826,YOR374W,1039792,30
6827,YOR375C,1043110,552
6828,YOR376W-A,1044703,3
6829,YOR377W,1046175,5
6830,YOR378W,1049389,3
6831,YOR379C,1051086,1
6832,YOR380W,1051082,11
6833,YOR381W,1055237,2
6834,YOR381W-A,1058030,3
6835,YOR382W,1059514,48
6836,YOR383C,1061102,14
6837,YOR384W,1061526,1
6838,YOR385W,1065035,29
6839,YOR386W,1066825,1
6840,YOR387C,1070929,1
6841,YOR389W,1074174,2
6842,YOR390W,1076712,1
6843,YPL001W,554576,4
6844,YPL002C,554347,6
6845,YPL003W,552004,5
6846,YPL004C,551682,93
6847,YPL005W,548463,2
6848,YPL006W,544583,10
6849,YPL007C,543886,9
6850,YPL008W,539149,3
6851,YPL009C,538959,2
6852,YPL010W,534953,206
6853,YPL011C,534759,15
6854,YPL012W,529603,1
6855,YPL013C,529377,816
6856,YPL014W,527513,19
6857,YPL015C,526939,91
6858,YPL017C,520253,1
6859,YPL018W,517638,9
6860,YPL019C,517153,110
6861,YPL020C,514308,4
6862,YPL022W,506605,6
6863,YPL023C,506443,229
6864,YPL024W,503464,14
6865,YPL025C,503270,3
6866,YPL026C,502251,12
6867,YPL027W,499594,2
6868,YPL028W,498032,2639
6869,YPL029W,495460,12
6870,YPL030W,493487,7
6871,YPL031C,493073,40
6872,YPL032C,491566,18
6873,YPL033C,488207,2
6874,YPL034W,486378,23
6875,YPL036W,482497,1
6876,YPL037C,481932,7641
6877,YPL038W,480498,92
6878,YPL038W-A,479243,0
6879,YPL039W,479191,5
6880,YPL040C,479022,1
6881,YPL041C,475780,4
6882,YPL042C,474951,33
6883,YPL043W,469882,27
6884,YPL044C,470514,1
6885,YPL045W,467157,4
6886,YPL046C,466965,5
6887,YPL047W,465845,11
6888,YPL048W,464365,299
6889,YPL049C,463893,12
